id,lodging_revenue,other_revenue,total_revenue
39144,107.1,2.0,109.1
39145,119.0,2.0,121.0
39146,749.7,14.0,763.7
39147,107.1,2.0,109.1
39148,431.0,86.4,517.4
39149,278.63,139.5,418.13
39150,89.0,8.0,97.0
39151,356.0,61.0,417.0
39152,89.0,7.0,96.0
39153,798.0,177.5,975.5
39154,606.0,284.5,890.5
39155,538.0,67.0,605.0
39156,149.0,2.0,151.0
39157,105.0,14.0,119.0
39158,1040.0,70.0,1110.0
39159,80.1,2.0,82.1
39160,411.0,154.0,565.0
39161,376.0,36.0,412.0
39162,278.0,33.0,311.0
39163,193.0,7.0,200.0
39164,157.0,14.0,171.0
39165,420.9,31.0,451.9
39166,914.28,120.0,1034.28
39167,278.0,4.0,282.0
39168,528.0,69.5,597.5
39169,267.3,33.0,300.3
39170,388.0,27.8,415.8
39171,228.0,24.0,252.0
39172,163.0,7.0,170.0
39173,144.64,38.0,182.64
39174,106.0,14.0,120.0
39175,355.5,56.0,411.5
39176,271.32,8.0,279.32
39177,259.35,11.0,270.35
39178,196.08,34.0,230.08
39179,599.2,148.8,748.0
39180,96.0,44.0,140.0
39181,96.0,44.0,140.0
39182,329.0,71.0,400.0
39183,160.2,33.5,193.7
39184,160.2,64.5,224.7
39185,178.0,34.5,212.5
39186,315.0,42.0,357.0
39187,316.0,28.0,344.0
39188,315.0,42.0,357.0
39189,315.0,42.0,357.0
39190,315.0,42.0,357.0
39191,245.1,57.5,302.6
39192,226.1,22.0,248.1
39193,226.1,22.0,248.1
39194,280.0,46.0,326.0
39195,2502.0,179.5,2681.5
39196,578.0,56.0,634.0
39197,372.0,54.0,426.0
39198,80.1,11.0,91.1
39199,248.0,64.0,312.0
39200,744.0,72.0,816.0
39201,744.0,180.0,924.0
39202,275.2,19.5,294.7
39203,137.0,70.5,207.5
39204,441.0,97.5,538.5
39205,1030.0,102.5,1132.5
39206,641.0,56.0,697.0
39207,129.0,2.0,131.0
39208,734.0,246.0,980.0
39209,99.0,7.0,106.0
39210,528.0,56.0,584.0
39211,1598.0,16.5,1614.5
39212,411.0,42.0,453.0
39213,411.0,42.0,453.0
39214,99.0,20.5,119.5
39215,278.0,4.0,282.0
39216,99.0,1.0,100.0
39217,676.0,120.0,796.0
39218,834.0,12.0,846.0
39219,167.0,29.0,196.0
39220,294.0,33.0,327.0
39221,788.0,165.5,953.5
39222,292.0,88.5,380.5
39223,99.0,19.5,118.5
39224,352.0,88.5,440.5
39225,99.0,64.0,163.0
39226,180.48,31.0,211.48
39227,199.0,7.0,206.0
39228,171.0,21.0,192.0
39229,662.72,80.0,742.72
39230,366.0,14.0,380.0
39231,307.68,186.5,494.18
39232,542.0,75.0,617.0
39233,676.0,31.0,707.0
39234,288.8,2.0,290.8
39235,288.8,2.0,290.8
39236,303.72,42.0,345.72
39237,80.1,2.0,82.1
39238,129.0,2.0,131.0
39239,528.0,100.0,628.0
39240,588.0,68.5,656.5
39241,129.0,17.0,146.0
39242,278.0,16.0,294.0
39243,158.0,14.0,172.0
39244,636.0,63.0,699.0
39245,119.1,16.0,135.1
39246,240.3,33.0,273.3
39247,59.0,52.5,111.5
39248,601.0,26.5,627.5
39249,314.0,36.0,350.0
39250,314.0,36.0,350.0
39251,59.0,9.0,68.0
39252,666.0,57.0,723.0
39253,314.0,188.0,502.0
39254,470.0,42.0,512.0
39255,389.0,21.0,410.0
39256,222.0,21.0,243.0
39257,420.0,159.5,579.5
39258,420.0,170.5,590.5
39259,348.74,144.6,493.34000000000003
39260,160.2,50.0,210.2
39261,280.0,6.0,286.0
39262,240.3,44.0,284.3
39263,377.0,72.0,449.0
39264,294.12,86.0,380.12
39265,635.0,7.5,642.5
39266,538.2,141.3,679.5
39267,267.0,26.0,293.0
39268,911.4,126.0,1037.4
39269,628.0,146.5,774.5
39270,541.0,63.5,604.5
39271,899.0,90.0,989.0
39272,553.0,42.0,595.0
39273,553.0,44.5,597.5
39274,0.0,47.0,47.0
39275,2644.4,350.2,2994.6
39276,779.0,129.2,908.2
39277,240.3,33.0,273.3
39278,267.3,33.0,300.3
39279,223.2,33.0,256.2
39280,489.16,174.5,663.6600000000001
39281,87.0,28.5,115.5
39282,524.01,52.0,576.01
39283,228.0,16.0,244.0
39284,208.0,93.5,301.5
39285,98.4,2.0,100.4
39286,296.0,58.0,354.0
39287,139.0,2.0,141.0
39288,420.0,56.0,476.0
39289,258.0,14.0,272.0
39290,676.0,189.0,865.0
39291,710.0,116.0,826.0
39292,240.3,56.8,297.1
39293,685.0,75.5,760.5
39294,296.0,28.0,324.0
39295,296.0,28.0,324.0
39296,234.0,112.5,346.5
39297,234.0,110.0,344.0
39298,234.0,182.0,416.0
39299,234.0,220.0,454.0
39300,144.4,3.0,147.4
39301,234.0,196.0,430.0
39302,234.0,333.48,567.48
39303,345.04,42.0,387.04
39304,345.04,42.0,387.04
39305,234.0,110.0,344.0
39306,234.0,110.0,344.0
39307,234.0,129.5,363.5
39308,0.0,0.0,0.0
39309,234.0,110.0,344.0
39310,258.0,40.0,298.0
39311,234.0,164.0,398.0
39312,234.0,116.0,350.0
39313,234.0,222.9,456.9
39314,882.0,84.0,966.0
39315,234.0,110.0,344.0
39316,234.0,110.0,344.0
39317,234.0,129.5,363.5
39318,234.0,110.0,344.0
39319,1426.0,106.0,1532.0
39320,234.0,110.0,344.0
39321,258.0,4.0,262.0
39322,222.0,75.0,297.0
39323,234.0,110.0,344.0
39324,234.0,110.0,344.0
39325,234.0,142.0,376.0
39326,489.16,64.0,553.1600000000001
39327,249.6,132.5,382.1
39328,798.0,42.0,840.0
39329,798.0,45.0,843.0
39330,738.0,115.0,853.0
39331,822.0,101.0,923.0
39332,942.0,139.0,1081.0
39333,1302.0,84.0,1386.0
39334,822.0,84.0,906.0
39335,798.0,42.0,840.0
39336,798.0,42.0,840.0
39337,354.0,100.5,454.5
39338,954.0,233.0,1187.0
39339,258.0,118.5,376.5
39340,360.0,102.5,462.5
39341,210.24,42.0,252.24
39342,323.6,114.4,438.0
39343,237.6,42.0,279.6
39344,130.0,22.0,152.0
39345,522.0,69.0,591.0
39346,386.4,53.0,439.4
39347,294.0,28.0,322.0
39348,351.6,49.0,400.6
39349,240.3,78.0,318.3
39350,144.4,1.0,145.4
39351,645.0,32.5,677.5
39352,467.4,58.0,525.4
39353,365.4,252.5,617.9
39354,450.0,80.5,530.5
39355,397.0,54.0,451.0
39356,296.0,28.0,324.0
39357,888.0,76.0,964.0
39358,412.0,140.0,552.0
39359,430.0,119.0,549.0
39360,798.0,98.0,896.0
39361,489.16,119.5,608.6600000000001
39362,774.0,6.0,780.0
39363,144.4,3.0,147.4
39364,296.0,28.0,324.0
39365,144.4,11.0,155.4
39366,178.0,23.0,201.0
39367,1032.0,165.0,1197.0
39368,1362.0,121.0,1483.0
39369,400.5,57.5,458.0
39370,129.0,18.1,147.1
39371,304.0,10.5,314.5
39372,314.0,50.5,364.5
39373,560.0,56.0,616.0
39374,455.68,70.0,525.6800000000001
39375,320.4,198.5,518.9
39376,1095.8,532.0,1627.8
39377,320.4,34.0,354.4
39378,240.3,33.0,273.3
39379,143.0,7.0,150.0
39380,320.4,39.0,359.4
39381,320.4,28.0,348.4
39382,320.4,34.0,354.4
39383,320.4,56.0,376.4
39384,600.0,50.5,650.5
39385,588.0,85.0,673.0
39386,278.0,24.0,302.0
39387,240.0,11.0,251.0
39388,645.0,5.0,650.0
39389,208.0,46.5,254.5
39390,1332.0,146.0,1478.0
39391,312.0,56.0,368.0
39392,620.0,166.0,786.0
39393,232.88,46.0,278.88
39394,505.2,28.0,533.2
39395,314.0,28.0,342.0
39396,225.72,117.0,342.72
39397,816.0,343.1,1159.1
39398,387.0,195.0,582.0
39399,78.0,14.0,92.0
39400,286.0,17.0,303.0
39401,286.0,20.0,306.0
39402,160.2,34.0,194.2
39403,596.0,31.0,627.0
39404,351.0,46.0,397.0
39405,714.0,111.0,825.0
39406,588.0,58.5,646.5
39407,160.2,27.0,187.2
39408,207.0,24.0,231.0
39409,143.0,7.0,150.0
39410,676.0,153.5,829.5
39411,154.2,104.5,258.7
39412,774.0,86.0,860.0
39413,314.0,28.0,342.0
39414,387.0,75.0,462.0
39415,230.4,31.0,261.4
39416,230.4,28.0,258.4
39417,240.3,33.0,273.3
39418,225.72,186.0,411.72
39419,1110.0,95.0,1205.0
39420,804.0,113.5,917.5
39421,210.0,28.0,238.0
39422,307.2,87.0,394.2
39423,238.2,16.0,254.2
39424,508.92,42.0,550.9200000000001
39425,240.3,54.0,294.3
39426,219.0,58.0,277.0
39427,411.0,69.0,480.0
39428,957.0,63.0,1020.0
39429,298.0,116.0,414.0
39430,307.2,27.5,334.7
39431,428.3,120.5,548.8
39432,623.58,145.0,768.58
39433,293.6,90.0,383.6
39434,258.4,21.0,279.4
39435,354.0,42.0,396.0
39436,360.0,137.0,497.0
39437,139.0,2.0,141.0
39438,641.0,92.0,733.0
39439,324.0,69.0,393.0
39440,258.0,197.0,455.0
39441,176.0,30.5,206.5
39442,205.0,42.0,247.0
39443,176.0,36.0,212.0
39444,176.0,28.0,204.0
39445,255.42,38.4,293.82
39446,432.0,63.0,495.0
39447,432.0,63.0,495.0
39448,176.0,36.0,212.0
39449,474.0,56.0,530.0
39450,258.0,24.0,282.0
39451,577.32,106.5,683.82
39452,423.0,76.0,499.0
39453,444.0,78.5,522.5
39454,235.8,21.0,256.8
39455,170.0,48.0,218.0
39456,156.0,94.25,250.25
39457,154.0,42.0,196.0
39458,432.0,56.0,488.0
39459,210.24,89.5,299.74
39460,224.0,48.0,272.0
39461,432.0,56.0,488.0
39462,1626.0,226.3,1852.3
39463,240.3,78.99,319.29
39464,462.0,50.0,512.0
39465,240.3,124.0,364.3
39466,548.0,59.0,607.0
39467,529.55,86.0,615.55
39468,309.6,66.0,375.6
39469,588.0,193.5,781.5
39470,724.0,145.5,869.5
39471,234.0,102.0,336.0
39472,666.56,64.0,730.56
39473,564.0,144.5,708.5
39474,387.0,48.0,435.0
39475,432.0,56.0,488.0
39476,234.27,42.0,276.27
39477,411.0,91.5,502.5
39478,607.75,139.5,747.25
39479,320.22,54.6,374.82000000000005
39480,366.3,45.5,411.8
39481,241.38,42.3,283.68
39482,241.38,27.3,268.68
39483,94.0,37.5,131.5
39484,355.5,47.0,402.5
39485,588.0,56.0,644.0
39486,176.0,36.0,212.0
39487,234.0,102.0,336.0
39488,176.0,30.0,206.0
39489,248.0,48.0,296.0
39490,240.3,16.5,256.8
39491,1422.0,198.0,1620.0
39492,1422.0,178.0,1600.0
39493,137.0,23.0,160.0
39494,168.0,18.0,186.0
39495,176.0,36.0,212.0
39496,176.0,36.0,212.0
39497,444.0,42.0,486.0
39498,119.0,195.0,314.0
39499,356.4,187.5,543.9
39500,2878.25,165.0,3043.25
39501,500.0,76.0,576.0
39502,255.42,73.4,328.82
39503,330.0,6.0,336.0
39504,961.2,112.0,1073.2
39505,176.0,36.0,212.0
39506,560.7,105.0,665.7
39507,560.7,117.0,677.7
39508,234.0,110.0,344.0
39509,234.0,110.0,344.0
39510,422.56,10.5,433.06
39511,234.0,110.0,344.0
39512,59.0,16.5,75.5
39513,588.0,88.0,676.0
39514,531.0,60.0,591.0
39515,431.0,69.2,500.2
39516,678.0,67.0,745.0
39517,139.0,2.0,141.0
39518,234.0,185.8,419.8
39519,99.64,13.0,112.64
39520,874.4,103.0,977.4
39521,540.0,100.5,640.5
39522,118.0,18.0,136.0
39523,107.24,7.0,114.24
39524,210.0,28.0,238.0
39525,240.0,34.0,274.0
39526,123.0,7.0,130.0
39527,118.0,18.0,136.0
39528,123.0,7.0,130.0
39529,123.0,7.0,130.0
39530,429.0,166.0,595.0
39531,388.5,168.1,556.6
39532,645.0,157.5,802.5
39533,107.24,7.0,114.24
39534,560.0,209.0,769.0
39535,543.0,63.0,606.0
39536,387.0,107.5,494.5
39537,405.16,93.0,498.16
39538,204.3,75.5,279.8
39539,654.0,654.0,1308.0
39540,298.4,42.0,340.4
39541,267.0,41.0,308.0
39542,137.0,19.5,156.5
39543,69.0,8.0,77.0
39544,234.0,300.5,534.5
39545,164.0,28.0,192.0
39546,80.12,19.0,99.12
39547,330.04,51.0,381.04
39548,80.12,54.0,134.12
39549,415.24,238.5,653.74
39550,219.0,42.0,261.0
39551,219.0,54.0,273.0
39552,129.0,10.0,139.0
39553,91.2,29.7,120.9
39554,608.0,112.0,720.0
39555,133.0,16.0,149.0
39556,387.0,64.0,451.0
39557,543.0,63.0,606.0
39558,139.0,22.0,161.0
39559,234.0,216.0,450.0
39560,234.0,135.0,369.0
39561,89.0,21.0,110.0
39562,234.0,110.0,344.0
39563,462.0,281.5,743.5
39564,143.0,7.0,150.0
39565,558.4,363.0,921.4
39566,724.0,115.5,839.5
39567,234.0,110.0,344.0
39568,306.0,46.0,352.0
39569,326.4,58.0,384.4
39570,234.0,163.0,397.0
39571,316.8,80.0,396.8
39572,234.0,218.5,452.5
39573,116.1,68.5,184.6
39574,198.4,78.4,276.8
39575,222.0,254.0,476.0
39576,234.0,110.0,344.0
39577,790.0,105.0,895.0
39578,556.0,22.99,578.99
39579,234.0,142.0,376.0
39580,0.0,0.0,0.0
39581,105.0,29.0,134.0
39582,234.0,172.5,406.5
39583,234.0,120.0,354.0
39584,118.0,34.5,152.5
39585,118.0,30.0,148.0
39586,234.0,110.0,344.0
39587,234.0,161.0,395.0
39588,234.0,139.0,373.0
39589,610.0,70.0,680.0
39590,384.0,76.0,460.0
39591,723.0,80.0,803.0
39592,238.0,12.0,250.0
39593,238.0,29.5,267.5
39594,590.4,109.0,699.4
39595,377.0,14.0,391.0
39596,215.04,14.0,229.04
39597,666.0,98.0,764.0
39598,210.4,14.0,224.4
39599,1161.0,121.5,1282.5
39600,387.0,59.5,446.5
39601,685.0,5.0,690.0
39602,124.0,10.5,134.5
39603,512.0,132.5,644.5
39604,231.3,55.0,286.3
39605,107.1,11.0,118.1
39606,223.0,9.5,232.5
39607,124.0,7.0,131.0
39608,223.0,7.0,230.0
39609,1593.0,171.0,1764.0
39610,531.0,60.0,591.0
39611,964.0,197.0,1161.0
39612,226.2,46.0,272.2
39613,246.0,14.0,260.0
39614,220.2,14.0,234.2
39615,208.2,30.0,238.2
39616,220.2,14.0,234.2
39617,258.0,4.0,262.0
39618,354.0,120.0,474.0
39619,67.5,29.0,96.5
39620,700.0,56.0,756.0
39621,215.96,14.0,229.96
39622,215.96,14.0,229.96
39623,272.4,140.6,413.0
39624,633.0,130.0,763.0
39625,315.0,41.5,356.5
39626,160.2,22.0,182.2
39627,367.65,6.0,373.65
39628,494.95,54.5,549.45
39629,1716.0,605.0,2321.0
39630,238.0,57.0,295.0
39631,945.0,256.5,1201.5
39632,356.0,50.0,406.0
39633,536.0,46.0,582.0
39634,1755.0,169.5,1924.5
39635,468.0,84.0,552.0
39636,390.0,75.0,465.0
39637,776.0,92.0,868.0
39638,132.8,116.0,248.8
39639,334.8,49.5,384.3
39640,88.2,2.0,90.2
39641,132.8,116.0,248.8
39642,476.0,90.0,566.0
39643,132.8,116.0,248.8
39644,199.0,7.0,206.0
39645,459.0,32.0,491.0
39646,1377.0,63.0,1440.0
39647,306.0,19.0,325.0
39648,1377.0,66.0,1443.0
39649,132.8,116.0,248.8
39650,306.0,14.0,320.0
39651,132.8,116.0,248.8
39652,132.8,116.0,248.8
39653,308.0,48.0,356.0
39654,132.8,116.0,248.8
39655,132.8,116.0,248.8
39656,132.8,116.0,248.8
39657,135.0,58.0,193.0
39658,135.0,58.0,193.0
39659,132.8,116.0,248.8
39660,132.8,116.0,248.8
39661,132.8,116.0,248.8
39662,132.8,124.5,257.3
39663,132.8,116.0,248.8
39664,132.8,116.0,248.8
39665,132.8,165.5,298.3
39666,132.8,139.5,272.3
39667,132.8,116.0,248.8
39668,77.1,77.5,154.6
39669,357.0,53.0,410.0
39670,623.0,84.0,707.0
39671,623.0,84.0,707.0
39672,356.0,51.0,407.0
39673,132.8,116.0,248.8
39674,274.0,30.0,304.0
39675,612.0,70.0,682.0
39676,132.8,118.5,251.3
39677,135.0,65.0,200.0
39678,132.8,116.0,248.8
39679,132.8,116.0,248.8
39680,135.0,58.0,193.0
39681,135.0,60.5,195.5
39682,135.0,58.0,193.0
39683,176.4,4.0,180.4
39684,339.0,54.0,393.0
39685,132.8,121.0,253.8
39686,135.0,64.5,199.5
39687,135.0,71.5,206.5
39688,132.8,116.0,248.8
39689,132.8,116.0,248.8
39690,132.8,116.0,248.8
39691,952.0,92.0,1044.0
39692,132.8,116.0,248.8
39693,120.84,22.0,142.84
39694,132.8,116.0,248.8
39695,132.8,156.0,288.8
39696,132.8,116.0,248.8
39697,132.8,117.0,249.8
39698,135.0,74.0,209.0
39699,230.76,42.0,272.76
39700,132.8,116.0,248.8
39701,755.0,284.0,1039.0
39702,132.8,116.0,248.8
39703,132.8,116.0,248.8
39704,242.0,21.0,263.0
39705,132.8,119.5,252.3
39706,132.8,116.0,248.8
39707,135.0,58.0,193.0
39708,132.8,128.0,260.8
39709,601.5,77.0,678.5
39710,132.8,136.0,268.8
39711,132.8,116.0,248.8
39712,135.0,58.0,193.0
39713,590.0,90.0,680.0
39714,132.8,116.0,248.8
39715,132.8,116.0,248.8
39716,132.8,152.5,285.3
39717,132.8,116.0,248.8
39718,132.8,116.0,248.8
39719,348.0,42.0,390.0
39720,132.8,116.0,248.8
39721,132.8,143.0,275.8
39722,668.0,197.5,865.5
39723,543.0,63.0,606.0
39724,224.76,45.0,269.76
39725,132.8,148.0,280.8
39726,132.8,116.0,248.8
39727,132.8,116.0,248.8
39728,132.8,116.0,248.8
39729,132.8,116.0,248.8
39730,416.0,88.5,504.5
39731,135.0,90.0,225.0
39732,135.0,58.0,193.0
39733,135.0,114.0,249.0
39734,132.8,116.0,248.8
39735,223.2,86.0,309.2
39736,502.5,180.5,683.0
39737,308.4,56.0,364.4
39738,119.0,11.0,130.0
39739,160.0,2.0,162.0
39740,444.0,42.0,486.0
39741,80.24,7.0,87.24
39742,392.0,56.0,448.0
39743,416.0,28.0,444.0
39744,336.0,54.0,390.0
39745,320.4,24.5,344.9
39746,143.0,7.0,150.0
39747,123.2,7.0,130.2
39748,223.0,15.0,238.0
39749,471.0,82.5,553.5
39750,219.0,42.0,261.0
39751,590.0,82.0,672.0
39752,134.0,7.0,141.0
39753,267.0,18.0,285.0
39754,950.0,125.0,1075.0
39755,502.5,127.0,629.5
39756,935.0,256.5,1191.5
39757,110.1,7.0,117.1
39758,177.0,14.0,191.0
39759,294.0,28.0,322.0
39760,360.0,64.0,424.0
39761,963.0,174.0,1137.0
39762,488.0,56.0,544.0
39763,588.0,56.0,644.0
39764,1182.96,273.0,1455.96
39765,313.92,113.8,427.72
39766,139.0,2.0,141.0
39767,267.3,33.0,300.3
39768,516.0,63.0,579.0
39769,672.5,327.5,1000.0
39770,502.5,112.0,614.5
39771,123.19,14.0,137.19
39772,154.0,7.0,161.0
39773,448.0,105.5,553.5
39774,441.12,70.0,511.12
39775,441.12,70.0,511.12
39776,400.5,55.0,455.5
39777,460.0,56.0,516.0
39778,488.0,84.5,572.5
39779,119.0,7.0,126.0
39780,411.0,88.5,499.5
39781,118.0,14.0,132.0
39782,684.0,249.5,933.5
39783,693.0,150.3,843.3
39784,219.0,146.0,365.0
39785,144.4,60.2,204.60000000000002
39786,119.0,2.0,121.0
39787,539.0,66.0,605.0
39788,160.0,12.0,172.0
39789,502.5,265.0,767.5
39790,1105.0,636.0,1741.0
39791,468.0,157.1,625.1
39792,445.0,197.5,642.5
39793,236.0,254.2,490.2
39794,127.0,23.0,150.0
39795,256.0,41.0,297.0
39796,119.0,87.5,206.5
39797,372.0,26.0,398.0
39798,562.0,21.0,583.0
39799,640.0,70.0,710.0
39800,768.0,150.5,918.5
39801,918.0,105.0,1023.0
39802,372.0,88.5,460.5
39803,714.0,129.0,843.0
39804,176.18,28.0,204.18
39805,119.0,2.0,121.0
39806,496.0,70.0,566.0
39807,1128.0,153.0,1281.0
39808,211.56,4.0,215.56
39809,211.56,4.0,215.56
39810,244.0,28.0,272.0
39811,480.6,235.5,716.1
39812,307.0,14.0,321.0
39813,455.0,44.0,499.0
39814,330.0,6.0,336.0
39815,356.0,54.0,410.0
39816,496.0,112.2,608.2
39817,238.0,42.0,280.0
39818,268.0,14.0,282.0
39819,664.0,231.0,895.0
39820,238.0,22.0,260.0
39821,185.76,4.0,189.76
39822,320.0,76.0,396.0
39823,372.0,21.0,393.0
39824,512.0,112.5,624.5
39825,1548.0,264.0,1812.0
39826,530.0,141.5,671.5
39827,220.2,14.0,234.2
39828,248.0,14.0,262.0
39829,339.3,42.0,381.3
39830,220.2,14.0,234.2
39831,496.0,55.6,551.6
39832,1488.0,309.0,1797.0
39833,324.32,76.0,400.32
39834,254.0,64.0,318.0
39835,1488.0,84.0,1572.0
39836,248.0,14.0,262.0
39837,402.0,21.0,423.0
39838,248.0,14.0,262.0
39839,401.4,60.0,461.4
39840,129.0,37.5,166.5
39841,564.0,317.8,881.8
39842,274.0,38.2,312.2
39843,577.0,73.5,650.5
39844,577.0,75.3,652.3
39845,1731.0,897.0,2628.0
39846,453.9,63.0,516.9
39847,384.0,44.5,428.5
39848,1168.0,169.0,1337.0
39849,796.0,122.0,918.0
39850,496.0,50.3,546.3
39851,558.0,108.0,666.0
39852,482.6,68.0,550.6
39853,435.36,138.0,573.36
39854,81.5,41.0,122.5
39855,159.0,7.0,166.0
39856,294.12,3.0,297.12
39857,352.0,56.0,408.0
39858,604.8,79.2,684.0
39859,565.75,64.0,629.75
39860,372.0,98.0,470.0
39861,516.0,68.0,584.0
39862,512.0,86.99,598.99
39863,1199.75,140.0,1339.75
39864,512.0,56.0,568.0
39865,226.0,85.5,311.5
39866,311.04,608.7,919.74
39867,311.04,148.5,459.54
39868,218.0,44.5,262.5
39869,261.5,41.5,303.0
39870,256.0,64.0,320.0
39871,372.0,114.5,486.5
39872,226.0,83.0,309.0
39873,226.0,83.0,309.0
39874,226.0,83.0,309.0
39875,226.0,83.0,309.0
39876,218.0,41.5,259.5
39877,226.0,83.0,309.0
39878,756.0,165.5,921.5
39879,218.0,41.5,259.5
39880,218.0,41.5,259.5
39881,226.0,83.0,309.0
39882,226.0,83.0,309.0
39883,226.0,83.0,309.0
39884,218.0,41.5,259.5
39885,218.0,41.5,259.5
39886,78.5,37.5,116.0
39887,226.0,83.0,309.0
39888,226.0,83.0,309.0
39889,226.0,103.0,329.0
39890,593.6,42.0,635.6
39891,384.0,98.0,482.0
39892,226.0,83.0,309.0
39893,226.0,83.0,309.0
39894,411.0,47.0,458.0
39895,226.0,83.0,309.0
39896,226.0,83.0,309.0
39897,792.0,312.5,1104.5
39898,462.0,124.0,586.0
39899,792.0,320.0,1112.0
39900,754.88,86.0,840.88
39901,792.0,347.0,1139.0
39902,476.0,46.0,522.0
39903,231.3,51.99,283.29
39904,792.0,336.0,1128.0
39905,1840.92,378.58,2219.5
39906,792.0,295.0,1087.0
39907,756.0,180.49,936.49
39908,268.0,14.0,282.0
39909,792.0,386.5,1178.5
39910,792.0,337.5,1129.5
39911,268.0,44.0,312.0
39912,792.0,337.5,1129.5
39913,228.0,45.5,273.5
39914,792.0,284.5,1076.5
39915,792.0,349.5,1141.5
39916,792.0,696.0,1488.0
39917,792.0,289.0,1081.0
39918,756.0,259.0,1015.0
39919,792.0,324.5,1116.5
39920,792.0,313.0,1105.0
39921,792.0,317.5,1109.5
39922,198.0,14.0,212.0
39923,512.0,92.8,604.8
39924,792.0,449.0,1241.0
39925,562.0,21.0,583.0
39926,1781.4,85.0,1866.4
39927,792.0,323.5,1115.5
39928,708.0,84.0,792.0
39929,1194.0,73.0,1267.0
39930,412.0,42.0,454.0
39931,1332.0,84.0,1416.0
39932,516.0,125.0,641.0
39933,792.0,308.5,1100.5
39934,386.0,206.8,592.8
39935,594.0,60.0,654.0
39936,512.0,56.0,568.0
39937,372.0,65.0,437.0
39938,398.4,111.6,510.0
39939,147.0,14.0,161.0
39940,512.0,87.5,599.5
39941,203.68,157.0,360.68
39942,301.5,42.0,343.5
39943,87.0,14.0,101.0
39944,309.84,42.0,351.84
39945,696.0,84.0,780.0
39946,544.0,44.5,588.5
39947,663.0,154.5,817.5
39948,792.0,406.0,1198.0
39949,360.0,30.0,390.0
39950,792.0,507.0,1299.0
39951,538.0,56.0,594.0
39952,425.4,79.5,504.9
39953,377.0,73.0,450.0
39954,134.0,18.0,152.0
39955,347.1,8.5,355.6
39956,218.1,24.0,242.1
39957,1485.0,138.0,1623.0
39958,1115.0,235.0,1350.0
39959,570.0,235.0,805.0
39960,369.1,44.5,413.6
39961,218.1,8.0,226.1
39962,464.0,56.0,520.0
39963,181.0,23.5,204.5
39964,432.0,56.0,488.0
39965,89.0,10.0,99.0
39966,89.0,20.0,109.0
39967,89.0,14.0,103.0
39968,89.0,11.0,100.0
39969,401.0,69.0,470.0
39970,99.0,11.0,110.0
39971,309.84,50.5,360.34
39972,1210.01,238.49,1448.5
39973,225.1,14.0,239.1
39974,309.84,42.0,351.84
39975,506.1,116.0,622.1
39976,109.0,67.0,176.0
39977,538.0,111.0,649.0
39978,147.0,43.0,190.0
39979,640.0,70.0,710.0
39980,105.2,7.0,112.2
39981,672.6,196.4,869.0
39982,342.0,54.5,396.5
39983,264.94,343.0,607.94
39984,240.48,42.0,282.48
39985,240.48,42.0,282.48
39986,107.0,14.0,121.0
39987,457.2,63.0,520.2
39988,359.36,139.5,498.86
39989,109.0,22.0,131.0
39990,590.0,70.0,660.0
39991,590.0,70.0,660.0
39992,891.0,393.0,1284.0
39993,208.0,47.5,255.5
39994,472.0,133.8,605.8
39995,1614.0,276.0,1890.0
39996,642.0,252.9,894.9
39997,1389.6,168.0,1557.6
39998,463.2,126.99,590.1899999999999
39999,441.6,100.0,541.6
40000,293.6,6.0,299.6
40001,342.0,52.0,394.0
40002,222.0,23.0,245.0
40003,234.0,42.0,276.0
40004,234.0,42.0,276.0
40005,416.0,144.0,560.0
40006,306.9,54.0,360.9
40007,920.7,126.0,1046.7
40008,222.0,21.0,243.0
40009,117.0,21.0,138.0
40010,321.0,86.0,407.0
40011,234.0,64.0,298.0
40012,234.0,45.0,279.0
40013,301.5,42.0,343.5
40014,234.0,42.0,276.0
40015,234.0,42.0,276.0
40016,234.0,42.0,276.0
40017,234.0,42.0,276.0
40018,396.0,78.0,474.0
40019,285.0,14.0,299.0
40020,538.44,259.0,797.44
40021,285.0,24.0,309.0
40022,584.0,84.0,668.0
40023,190.2,31.0,221.2
40024,171.0,21.0,192.0
40025,226.95,31.5,258.45
40026,185.0,73.0,258.0
40027,178.2,4.0,182.2
40028,189.0,93.0,282.0
40029,563.0,49.0,612.0
40030,398.1,65.5,463.6
40031,301.5,63.0,364.5
40032,369.64,128.0,497.64
40033,506.0,8.0,514.0
40034,306.4,42.0,348.4
40035,189.0,93.0,282.0
40036,189.0,93.0,282.0
40037,334.4,49.0,383.4
40038,189.0,93.0,282.0
40039,488.0,79.0,567.0
40040,306.4,42.0,348.4
40041,148.0,23.0,171.0
40042,919.2,126.0,1045.2
40043,306.4,84.0,390.4
40044,333.6,63.0,396.6
40045,306.4,42.0,348.4
40046,129.0,2.0,131.0
40047,296.91,28.0,324.91
40048,356.92,28.0,384.92
40049,740.4,191.0,931.4
40050,189.0,99.0,288.0
40051,338.4,123.0,461.4
40052,792.0,90.5,882.5
40053,332.92,56.0,388.92
40054,2505.0,300.0,2805.0
40055,367.0,8.5,375.5
40056,189.0,128.0,317.0
40057,919.2,114.0,1033.2
40058,160.0,84.44,244.44
40059,619.2,132.0,751.2
40060,374.6,168.0,542.6
40061,732.17,86.5,818.67
40062,88.2,11.0,99.2
40063,752.0,96.0,848.0
40064,1015.8,267.5,1283.3
