id,bookings_checked_in,bookings_no_showed,bookings_canceled,average_lead_time,days_since_creation,distribution_channel,persons_nights,room_nights
38673,1,0,0,5,444,Travel Agent/Operator,2,2
38674,1,0,0,5,444,Travel Agent/Operator,2,2
38675,1,0,0,64,444,Travel Agent/Operator,9,3
38676,1,0,0,82,444,Travel Agent/Operator,6,3
38677,1,0,0,5,444,Travel Agent/Operator,2,2
38678,1,0,0,76,444,Travel Agent/Operator,6,3
38679,1,0,0,96,444,Direct,8,4
38680,1,0,0,123,444,Travel Agent/Operator,8,4
38681,1,0,0,72,444,Travel Agent/Operator,4,2
38682,1,0,0,93,444,Travel Agent/Operator,6,3
38683,1,0,0,1,444,Corporate,1,1
38684,1,0,0,8,444,Corporate,2,1
38685,1,0,0,41,444,Corporate,3,3
38686,1,0,0,20,444,Travel Agent/Operator,2,2
38687,1,0,0,20,444,Travel Agent/Operator,2,2
38688,1,0,0,21,444,Travel Agent/Operator,2,2
38689,1,0,0,21,444,Direct,2,2
38690,1,0,0,40,444,Travel Agent/Operator,4,2
38691,1,0,0,1,444,Travel Agent/Operator,6,3
38692,1,0,0,5,444,Travel Agent/Operator,1,1
38693,1,0,0,63,444,Direct,6,3
38694,1,0,0,100,444,Travel Agent/Operator,9,3
38695,1,0,0,0,444,Travel Agent/Operator,4,1
38696,1,0,0,0,444,Direct,4,1
38697,1,0,0,109,444,Travel Agent/Operator,15,5
38698,1,0,0,90,444,Travel Agent/Operator,4,2
38699,1,0,0,68,444,Travel Agent/Operator,6,3
38700,1,0,0,98,444,Travel Agent/Operator,8,4
38701,1,0,0,63,444,Direct,6,3
38702,1,0,0,76,444,Travel Agent/Operator,2,1
38703,1,0,0,174,444,Travel Agent/Operator,4,2
38704,1,0,0,1,444,Travel Agent/Operator,3,3
38705,1,0,0,1,444,Travel Agent/Operator,3,3
38706,1,0,0,284,444,Direct,12,4
38707,1,0,0,284,444,Direct,8,4
38708,1,0,0,108,444,Travel Agent/Operator,12,4
38709,1,0,0,55,444,Travel Agent/Operator,4,2
38710,1,0,0,58,444,Travel Agent/Operator,6,3
38711,1,0,0,1,444,Travel Agent/Operator,3,3
38712,1,0,0,0,444,Direct,2,1
38713,1,0,0,81,444,Direct,6,3
38714,2,0,1,2,444,Direct,16,8
38715,1,0,0,29,444,Travel Agent/Operator,4,2
38716,1,0,0,232,444,Travel Agent/Operator,4,2
38717,1,0,0,84,444,Travel Agent/Operator,2,1
38718,1,0,0,0,444,Direct,4,2
38719,1,0,0,174,444,Travel Agent/Operator,4,2
38720,1,0,0,1,444,Corporate,1,1
38721,1,0,0,55,444,Travel Agent/Operator,4,2
38722,1,0,0,44,443,Travel Agent/Operator,9,3
38723,1,0,0,44,443,Travel Agent/Operator,6,3
38724,1,0,0,94,443,Travel Agent/Operator,15,5
38725,1,0,0,0,443,Travel Agent/Operator,2,1
38726,1,0,0,31,443,Travel Agent/Operator,6,3
38727,1,0,0,28,443,Travel Agent/Operator,2,1
38728,1,0,0,74,443,Travel Agent/Operator,8,4
38729,1,0,0,33,443,Travel Agent/Operator,3,1
38730,1,0,0,221,443,Travel Agent/Operator,8,4
38731,1,0,0,27,443,Travel Agent/Operator,6,3
38732,1,0,0,119,443,Travel Agent/Operator,8,2
38733,1,0,0,44,443,Travel Agent/Operator,4,2
38734,1,0,0,0,443,Direct,2,1
38735,1,0,0,38,443,Travel Agent/Operator,2,1
38736,1,0,0,122,443,Direct,8,4
38737,1,0,0,70,443,Travel Agent/Operator,8,4
38738,1,0,0,0,443,Direct,4,2
38739,2,0,0,95,443,Travel Agent/Operator,8,4
38740,1,0,0,29,443,Travel Agent/Operator,6,3
38741,1,0,0,8,443,Travel Agent/Operator,4,2
38742,1,0,0,279,443,Travel Agent/Operator,8,4
38743,1,0,0,172,443,Direct,8,4
38744,1,0,0,15,443,Travel Agent/Operator,2,1
38745,1,0,0,56,443,Travel Agent/Operator,6,3
38746,1,0,0,68,443,Travel Agent/Operator,4,2
38747,1,0,0,87,443,Travel Agent/Operator,4,2
38748,1,0,0,25,443,Direct,4,2
38749,1,0,0,69,443,Travel Agent/Operator,4,2
38750,1,0,0,25,443,Direct,4,2
38751,1,0,0,102,443,Travel Agent/Operator,4,2
38752,1,0,0,51,443,Travel Agent/Operator,6,3
38753,1,0,0,243,443,Direct,6,3
38754,1,0,0,6,443,Travel Agent/Operator,4,2
38755,1,0,0,51,443,Travel Agent/Operator,6,3
38756,1,0,0,30,443,Direct,6,3
38757,1,0,0,188,443,Travel Agent/Operator,6,3
38758,1,0,0,5,443,Travel Agent/Operator,6,3
38759,1,0,0,13,443,Direct,6,3
38760,3,0,0,6,443,Direct,10,5
38761,1,0,0,102,443,Travel Agent/Operator,6,3
38762,1,0,0,67,443,Travel Agent/Operator,6,2
38763,1,0,0,97,443,Direct,10,5
38764,1,0,0,0,443,Corporate,2,1
38765,1,0,0,83,443,Travel Agent/Operator,10,5
38766,1,0,0,261,443,Travel Agent/Operator,2,1
38767,1,0,0,70,443,Travel Agent/Operator,2,1
38768,1,0,0,109,443,Travel Agent/Operator,6,3
38769,1,0,0,77,443,Travel Agent/Operator,6,3
38770,1,0,0,35,443,Travel Agent/Operator,6,3
38771,1,0,0,2,443,Direct,10,5
38772,1,0,0,35,443,Travel Agent/Operator,6,3
38773,1,0,0,0,443,Travel Agent/Operator,1,1
38774,1,0,0,44,443,Travel Agent/Operator,6,3
38775,1,0,0,0,443,Direct,1,1
38776,1,0,0,0,443,Direct,2,1
38777,1,0,0,0,443,Travel Agent/Operator,12,3
38778,1,0,0,250,442,Travel Agent/Operator,12,4
38779,1,0,0,250,442,Travel Agent/Operator,12,4
38780,1,0,0,250,442,Travel Agent/Operator,8,4
38781,1,0,0,250,442,Travel Agent/Operator,12,4
38782,1,0,0,245,442,Travel Agent/Operator,12,4
38783,1,0,0,250,442,Travel Agent/Operator,12,4
38784,1,0,0,321,442,Travel Agent/Operator,6,3
38785,1,0,0,250,442,Travel Agent/Operator,12,4
38786,1,0,0,3,442,Travel Agent/Operator,3,3
38787,1,0,0,57,442,Direct,2,2
38788,1,0,0,44,442,Travel Agent/Operator,2,1
38789,1,0,0,177,442,Travel Agent/Operator,3,3
38790,1,0,0,177,442,Travel Agent/Operator,3,3
38791,1,0,0,60,442,Travel Agent/Operator,8,4
38792,1,0,0,177,442,Travel Agent/Operator,3,3
38793,1,0,0,177,442,Travel Agent/Operator,3,3
38794,1,0,0,177,442,Travel Agent/Operator,3,3
38795,1,0,0,177,442,Travel Agent/Operator,3,3
38796,1,0,0,318,442,Travel Agent/Operator,6,3
38797,1,0,0,123,442,Travel Agent/Operator,12,4
38798,1,0,0,16,442,Travel Agent/Operator,2,1
38799,1,0,0,85,442,Travel Agent/Operator,2,1
38800,1,0,0,85,442,Travel Agent/Operator,1,1
38801,1,0,0,57,442,Direct,2,1
38802,1,0,0,85,442,Travel Agent/Operator,2,1
38803,1,0,0,85,442,Travel Agent/Operator,2,1
38804,1,0,0,16,442,Travel Agent/Operator,2,1
38805,1,0,0,85,442,Travel Agent/Operator,2,1
38806,1,0,0,24,442,Direct,8,4
38807,1,0,0,321,442,Travel Agent/Operator,6,3
38808,1,0,0,9,442,Travel Agent/Operator,2,1
38809,1,0,0,85,442,Travel Agent/Operator,2,1
38810,1,0,0,321,442,Travel Agent/Operator,6,3
38811,1,0,0,85,442,Travel Agent/Operator,2,1
38812,1,0,0,321,442,Travel Agent/Operator,3,3
38813,1,0,0,321,442,Travel Agent/Operator,6,3
38814,1,0,0,321,442,Travel Agent/Operator,3,3
38815,1,0,0,85,442,Travel Agent/Operator,2,1
38816,1,0,0,85,442,Travel Agent/Operator,2,1
38817,1,0,0,321,442,Travel Agent/Operator,6,3
38818,1,0,0,321,442,Travel Agent/Operator,6,3
38819,1,0,0,321,442,Travel Agent/Operator,6,3
38820,1,0,0,321,442,Travel Agent/Operator,3,3
38821,1,0,0,301,442,Travel Agent/Operator,12,4
38822,1,0,0,321,442,Travel Agent/Operator,6,3
38823,1,0,0,85,442,Travel Agent/Operator,2,1
38824,1,0,0,85,442,Travel Agent/Operator,2,1
38825,1,0,0,321,442,Travel Agent/Operator,6,3
38826,1,0,0,321,442,Travel Agent/Operator,6,3
38827,1,0,0,321,442,Travel Agent/Operator,6,3
38828,1,0,0,384,442,Travel Agent/Operator,4,4
38829,1,0,0,317,442,Travel Agent/Operator,8,4
38830,1,0,0,85,442,Travel Agent/Operator,1,1
38831,1,0,0,321,442,Travel Agent/Operator,6,3
38832,1,0,0,85,442,Travel Agent/Operator,2,1
38833,1,0,0,321,442,Travel Agent/Operator,6,3
38834,1,0,0,11,442,Travel Agent/Operator,2,1
38835,1,0,0,85,442,Travel Agent/Operator,2,1
38836,1,0,0,3,442,Travel Agent/Operator,2,1
38837,1,0,0,5,442,Travel Agent/Operator,1,1
38838,1,0,0,85,442,Travel Agent/Operator,2,1
38839,1,0,0,384,442,Travel Agent/Operator,8,4
38840,1,0,0,85,442,Travel Agent/Operator,1,1
38841,1,0,0,384,442,Travel Agent/Operator,4,4
38842,1,0,0,85,442,Travel Agent/Operator,1,1
38843,1,0,0,384,442,Travel Agent/Operator,4,4
38844,1,0,0,384,442,Travel Agent/Operator,8,4
38845,1,0,0,260,442,Travel Agent/Operator,8,4
38846,1,0,0,384,442,Travel Agent/Operator,8,4
38847,1,0,0,384,442,Travel Agent/Operator,8,4
38848,1,0,0,384,442,Travel Agent/Operator,8,4
38849,1,0,0,318,442,Travel Agent/Operator,3,3
38850,1,0,0,260,442,Travel Agent/Operator,8,4
38851,1,0,0,222,442,Direct,8,4
38852,1,0,0,260,442,Travel Agent/Operator,8,4
38853,1,0,0,238,442,Travel Agent/Operator,6,3
38854,1,0,0,58,442,Travel Agent/Operator,6,3
38855,1,0,0,260,442,Travel Agent/Operator,4,4
38856,1,0,0,260,442,Travel Agent/Operator,8,4
38857,1,0,0,260,442,Travel Agent/Operator,8,4
38858,1,0,0,3,442,Travel Agent/Operator,3,3
38859,1,0,0,260,442,Travel Agent/Operator,8,4
38860,1,0,0,260,442,Travel Agent/Operator,8,4
38861,1,0,0,260,442,Travel Agent/Operator,8,4
38862,1,0,0,2,442,Travel Agent/Operator,4,4
38863,1,0,0,36,442,Travel Agent/Operator,6,3
38864,1,0,0,36,442,Travel Agent/Operator,6,3
38865,1,0,0,1,442,Travel Agent/Operator,4,2
38866,1,0,0,227,442,Travel Agent/Operator,8,4
38867,1,0,0,260,442,Travel Agent/Operator,8,4
38868,1,0,0,238,442,Travel Agent/Operator,6,3
38869,1,0,0,260,442,Travel Agent/Operator,8,4
38870,1,0,0,27,442,Direct,4,2
38871,1,0,0,260,442,Travel Agent/Operator,8,4
38872,1,0,0,260,442,Travel Agent/Operator,8,4
38873,1,0,0,58,442,Travel Agent/Operator,6,3
38874,1,0,0,260,442,Travel Agent/Operator,4,4
38875,1,0,0,58,442,Travel Agent/Operator,6,3
38876,1,0,0,260,442,Travel Agent/Operator,12,4
38877,1,0,0,260,442,Travel Agent/Operator,8,4
38878,1,0,0,60,442,Travel Agent/Operator,1,1
38879,1,0,0,317,442,Travel Agent/Operator,8,4
38880,1,0,0,260,442,Travel Agent/Operator,8,4
38881,1,0,0,260,442,Travel Agent/Operator,8,4
38882,1,0,0,260,442,Travel Agent/Operator,8,4
38883,1,0,0,256,442,Travel Agent/Operator,8,4
38884,1,0,0,260,442,Travel Agent/Operator,8,4
38885,1,0,0,260,442,Travel Agent/Operator,8,4
38886,1,0,0,4,442,Corporate,2,1
38887,1,0,0,4,442,Direct,3,1
38888,1,0,0,105,442,Direct,6,3
38889,1,0,0,1,442,Direct,4,2
38890,1,0,0,23,442,Travel Agent/Operator,12,3
38891,1,0,0,22,442,Travel Agent/Operator,6,3
38892,1,0,0,253,442,Travel Agent/Operator,14,7
38893,2,0,0,160,442,Travel Agent/Operator,7,4
38894,1,0,0,171,442,Travel Agent/Operator,12,3
38895,1,0,0,90,442,Direct,2,1
38896,1,0,0,184,442,Direct,5,1
38897,1,0,0,238,442,Travel Agent/Operator,6,3
38898,1,0,0,273,442,Travel Agent/Operator,10,5
38899,1,0,0,24,442,Travel Agent/Operator,6,2
38900,1,0,0,58,442,Travel Agent/Operator,6,3
38901,1,0,0,87,442,Travel Agent/Operator,18,6
38902,1,0,0,88,442,Travel Agent/Operator,4,2
38903,1,0,0,87,442,Travel Agent/Operator,8,4
38904,1,0,0,0,442,Travel Agent/Operator,3,1
38905,1,0,0,277,442,Travel Agent/Operator,4,1
38906,1,0,0,0,442,Direct,2,1
38907,1,0,0,257,442,Travel Agent/Operator,8,4
38908,1,0,0,177,442,Travel Agent/Operator,3,3
38909,1,0,0,2,442,Travel Agent/Operator,4,2
38910,1,0,0,4,442,Direct,4,2
38911,1,0,0,321,442,Travel Agent/Operator,6,3
38912,1,0,0,89,442,Travel Agent/Operator,4,2
38913,1,0,0,177,442,Travel Agent/Operator,3,3
38914,1,0,0,158,442,Travel Agent/Operator,9,3
38915,1,0,0,158,442,Travel Agent/Operator,12,3
38916,1,0,0,158,442,Travel Agent/Operator,9,3
38917,1,0,0,384,442,Travel Agent/Operator,8,4
38918,1,0,0,177,442,Travel Agent/Operator,3,3
38919,1,0,0,177,442,Travel Agent/Operator,3,3
38920,1,0,0,177,442,Travel Agent/Operator,3,3
38921,1,0,0,257,442,Travel Agent/Operator,8,4
38922,1,0,0,1,442,Direct,2,1
38923,1,0,0,53,442,Travel Agent/Operator,4,2
38924,1,0,0,243,441,Travel Agent/Operator,4,4
38925,1,0,0,225,441,Travel Agent/Operator,3,3
38926,1,0,0,62,441,Travel Agent/Operator,6,3
38927,1,0,0,62,441,Travel Agent/Operator,6,3
38928,1,0,0,58,441,Travel Agent/Operator,6,3
38929,1,0,0,118,441,Travel Agent/Operator,2,1
38930,1,0,0,90,441,Direct,2,1
38931,1,0,0,49,441,Travel Agent/Operator,14,7
38932,1,0,0,37,441,Travel Agent/Operator,2,1
38933,1,0,0,37,441,Travel Agent/Operator,2,1
38934,1,0,0,8,441,Travel Agent/Operator,1,1
38935,1,0,0,316,441,Travel Agent/Operator,2,1
38936,1,0,0,56,441,Travel Agent/Operator,6,3
38937,1,0,0,19,441,Travel Agent/Operator,2,1
38938,1,0,0,2,441,Travel Agent/Operator,2,1
38939,1,0,0,24,441,Direct,2,1
38940,1,0,0,59,441,Travel Agent/Operator,6,3
38941,1,0,0,43,441,Travel Agent/Operator,6,3
38942,1,0,0,56,441,Travel Agent/Operator,3,3
38943,1,0,0,61,441,Travel Agent/Operator,9,3
38944,1,0,0,169,441,Travel Agent/Operator,6,2
38945,1,0,0,169,441,Travel Agent/Operator,4,2
38946,1,0,0,184,441,Travel Agent/Operator,8,4
38947,1,0,0,224,441,Direct,12,3
38948,1,0,0,108,441,Travel Agent/Operator,6,3
38949,1,0,0,2,441,Travel Agent/Operator,9,3
38950,1,0,0,68,441,Travel Agent/Operator,6,3
38951,1,0,0,7,441,Travel Agent/Operator,8,4
38952,1,0,0,291,441,Travel Agent/Operator,8,4
38953,1,0,0,254,441,Travel Agent/Operator,10,5
38954,1,0,0,0,441,Travel Agent/Operator,8,4
38955,1,0,0,326,441,Travel Agent/Operator,6,3
38956,2,0,0,93,441,Travel Agent/Operator,8,4
38957,1,0,0,61,441,Travel Agent/Operator,8,4
38958,1,0,0,82,441,Travel Agent/Operator,14,7
38959,1,0,0,44,441,Travel Agent/Operator,8,4
38960,1,0,0,22,441,Travel Agent/Operator,8,4
38961,2,0,0,52,441,Travel Agent/Operator,8,4
38962,1,0,0,508,441,Travel Agent/Operator,4,2
38963,1,0,0,89,440,Travel Agent/Operator,6,3
38964,1,0,0,89,440,Travel Agent/Operator,6,3
38965,1,0,0,65,440,Travel Agent/Operator,15,5
38966,1,0,0,262,440,Travel Agent/Operator,8,4
38967,1,0,0,508,440,Travel Agent/Operator,4,2
38968,1,0,0,508,440,Travel Agent/Operator,4,2
38969,1,0,0,508,440,Travel Agent/Operator,2,2
38970,1,0,0,508,440,Travel Agent/Operator,4,2
38971,1,0,0,508,440,Travel Agent/Operator,4,2
38972,1,0,0,508,440,Travel Agent/Operator,4,2
38973,1,0,0,508,440,Travel Agent/Operator,4,2
38974,1,0,0,508,440,Travel Agent/Operator,4,2
38975,1,0,0,508,440,Travel Agent/Operator,4,2
38976,1,0,0,53,440,Travel Agent/Operator,4,2
38977,1,0,0,508,440,Travel Agent/Operator,4,2
38978,1,0,0,53,440,Travel Agent/Operator,2,2
38979,1,0,0,53,440,Travel Agent/Operator,2,2
38980,1,0,0,53,440,Travel Agent/Operator,2,2
38981,1,0,0,508,440,Travel Agent/Operator,2,2
38982,1,0,0,53,440,Travel Agent/Operator,2,2
38983,1,0,0,508,440,Travel Agent/Operator,2,2
38984,1,0,0,134,440,Travel Agent/Operator,8,4
38985,1,0,0,508,440,Travel Agent/Operator,4,2
38986,1,0,0,37,440,Travel Agent/Operator,2,2
38987,1,0,0,508,440,Travel Agent/Operator,4,2
38988,1,0,0,508,440,Travel Agent/Operator,4,2
38989,1,0,0,508,440,Travel Agent/Operator,4,2
38990,1,0,0,508,440,Travel Agent/Operator,4,2
38991,1,0,0,508,440,Travel Agent/Operator,4,2
38992,1,0,0,508,440,Travel Agent/Operator,4,2
38993,1,0,0,206,440,Travel Agent/Operator,8,4
38994,1,0,0,508,440,Travel Agent/Operator,4,2
38995,1,0,0,508,440,Travel Agent/Operator,4,2
38996,1,0,0,508,440,Travel Agent/Operator,4,2
38997,1,0,0,508,440,Travel Agent/Operator,4,2
38998,1,0,0,508,440,Travel Agent/Operator,4,2
38999,1,0,0,508,440,Travel Agent/Operator,4,2
39000,1,0,0,508,440,Travel Agent/Operator,4,2
39001,1,0,0,508,440,Travel Agent/Operator,4,2
39002,1,0,0,253,440,Travel Agent/Operator,9,3
39003,1,0,0,253,440,Travel Agent/Operator,6,3
39004,1,0,0,508,440,Travel Agent/Operator,4,2
39005,1,0,0,508,440,Travel Agent/Operator,4,2
39006,1,0,0,508,440,Travel Agent/Operator,4,2
39007,1,0,0,508,440,Travel Agent/Operator,2,2
39008,1,0,0,508,440,Travel Agent/Operator,4,2
39009,1,0,0,508,440,Travel Agent/Operator,2,2
39010,1,0,0,508,440,Travel Agent/Operator,4,2
39011,1,0,0,508,440,Travel Agent/Operator,2,2
39012,1,0,0,279,440,Travel Agent/Operator,2,1
39013,1,0,0,52,440,Direct,8,4
39014,1,0,0,508,440,Travel Agent/Operator,4,2
39015,1,0,0,508,440,Travel Agent/Operator,4,2
39016,1,0,0,508,440,Travel Agent/Operator,4,2
39017,1,0,0,508,440,Travel Agent/Operator,4,2
39018,1,0,0,508,440,Travel Agent/Operator,4,2
39019,1,0,0,508,440,Travel Agent/Operator,4,2
39020,1,0,0,279,440,Travel Agent/Operator,2,1
39021,1,0,0,225,440,Direct,6,3
39022,1,0,0,225,440,Direct,6,3
39023,1,0,0,5,440,Travel Agent/Operator,6,2
39024,1,0,0,508,440,Travel Agent/Operator,2,2
39025,1,0,0,225,440,Direct,6,3
39026,1,0,0,508,440,Travel Agent/Operator,4,2
39027,1,0,0,508,440,Travel Agent/Operator,4,2
39028,1,0,0,61,440,Travel Agent/Operator,8,4
39029,1,0,0,225,440,Direct,6,3
39030,1,0,0,225,440,Direct,3,3
39031,1,0,0,508,440,Travel Agent/Operator,2,2
39032,1,0,0,4,440,Direct,2,1
39033,1,0,0,508,440,Travel Agent/Operator,4,2
39034,1,0,0,508,440,Travel Agent/Operator,4,2
39035,1,0,0,508,440,Travel Agent/Operator,4,2
39036,1,0,0,5,440,Travel Agent/Operator,4,2
39037,1,0,0,508,440,Travel Agent/Operator,4,2
39038,1,0,0,508,440,Travel Agent/Operator,4,2
39039,1,0,0,317,440,Travel Agent/Operator,12,6
39040,1,0,0,508,440,Travel Agent/Operator,2,2
39041,1,0,0,508,440,Travel Agent/Operator,4,2
39042,1,0,0,508,440,Travel Agent/Operator,4,2
39043,1,0,0,508,440,Travel Agent/Operator,4,2
39044,1,0,0,15,440,Travel Agent/Operator,4,2
39045,1,0,0,23,440,Travel Agent/Operator,6,3
39046,1,0,0,508,440,Travel Agent/Operator,4,2
39047,1,0,0,508,440,Travel Agent/Operator,4,2
39048,1,0,0,508,440,Travel Agent/Operator,4,2
39049,1,0,0,317,440,Travel Agent/Operator,12,6
39050,1,0,0,508,440,Travel Agent/Operator,4,2
39051,1,0,0,508,440,Travel Agent/Operator,4,2
39052,1,0,0,60,440,Direct,10,5
39053,1,0,0,0,440,Travel Agent/Operator,2,2
39054,1,0,0,508,440,Travel Agent/Operator,4,2
39055,1,0,0,9,440,Travel Agent/Operator,2,2
39056,1,0,0,508,440,Travel Agent/Operator,2,2
39057,1,0,0,508,440,Travel Agent/Operator,4,2
39058,1,0,0,0,440,Direct,2,1
39059,1,0,0,508,440,Travel Agent/Operator,4,2
39060,1,0,0,23,440,Travel Agent/Operator,6,3
39061,1,0,0,317,440,Travel Agent/Operator,12,6
39062,1,0,0,50,440,Direct,12,4
39063,1,0,0,508,440,Travel Agent/Operator,4,2
39064,1,0,0,50,440,Direct,8,4
39065,1,0,0,9,440,Direct,4,2
39066,1,0,0,508,440,Travel Agent/Operator,4,2
39067,1,0,0,113,440,Travel Agent/Operator,9,3
39068,1,0,0,89,440,Travel Agent/Operator,6,3
39069,1,0,0,17,440,Travel Agent/Operator,8,4
39070,2,0,0,3,440,Direct,6,3
39071,1,0,0,508,440,Travel Agent/Operator,4,2
39072,2,0,0,7,440,Direct,3,3
39073,1,0,0,317,440,Travel Agent/Operator,12,6
39074,1,0,0,508,440,Travel Agent/Operator,4,2
39075,1,0,0,5,440,Travel Agent/Operator,2,2
39076,1,0,0,37,440,Travel Agent/Operator,2,2
39077,1,0,0,317,440,Travel Agent/Operator,6,6
39078,1,0,0,5,439,Electronic Distribution,1,1
39079,1,0,0,63,439,Direct,6,3
39080,1,0,0,1,439,Travel Agent/Operator,1,1
39081,1,0,0,20,439,Travel Agent/Operator,4,2
39082,1,0,0,90,439,Direct,8,4
39083,1,0,0,162,439,Travel Agent/Operator,12,6
39084,1,0,0,106,439,Travel Agent/Operator,6,3
39085,1,0,0,23,439,Travel Agent/Operator,8,4
39086,1,0,0,94,439,Travel Agent/Operator,2,1
39087,1,0,0,1,439,Travel Agent/Operator,1,1
39088,1,0,0,94,439,Travel Agent/Operator,1,1
